Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA
0,0,58,2,124191,1,0,1.1133229167471625,0.7641695002869688,2.436661061226342,3
0,0,43,1,77205,0,0,-0.983334715087786,-0.8792620864480731,2.0204713495478575,0
0,0,24,0,65917,0,0,-1.9291221377279435,-2.4894974530037666,0.6214632958988354,0
1,1,22,1,109676,1,0,-1.3651947957091732,0.6350892449222342,-1.304912972920631,2
0,0,30,0,95682,1,2,0.5627277169830809,-2.3806852314526843,-0.5433052110052123,1
0,0,42,1,125516,1,2,1.5690154312137794,-0.8962849857246036,0.41089006565973457,1
1,1,23,1,99822,1,0,-1.4730252259315029,0.6294881261609787,-1.2100415711102135,2
0,0,30,0,154854,2,1,1.5759344373908295,-2.0783621887520876,-1.0560980284595682,1
1,1,28,1,84582,0,0,-2.3144113196712297,0.6898893509450894,-0.26415363225074323,2
0,1,30,1,145800,2,0,0.757262343496337,0.07002418531204421,-1.0770850835226242,1
0,0,42,1,162869,1,1,1.5110979984650525,-0.6883256636742362,0.6124692641522447,1
0,0,46,1,192379,2,2,3.3716044340771587,-0.5479233023987105,-0.2912429926782337,1
0,0,45,1,159757,2,2,2.8946548219996404,-0.6813284581416443,-0.2014214192364416,1
0,0,31,0,69571,0,0,-1.6839882608690864,-2.2910109691948706,0.9697466433085852,0
0,0,31,0,93648,1,2,0.5625576109622957,-2.360694743974587,-0.4824365181709763,1
0,0,42,1,77472,0,0,-1.0074914367989867,-0.9050352297094109,1.9672858775270374,0
1,1,46,2,121501,1,0,-0.2728513697680896,2.3803166048792535,0.35188266190622436,3
1,1,30,1,207262,1,0,0.20096215573317494,1.1676230044912939,-1.313037655132939,2
0,0,30,0,143082,1,2,1.215297968537201,-2.22556475373589,-0.7494085876639074,1
0,0,38,1,147760,2,1,1.9624927483621606,-0.8213996146205667,-0.14943147744069124,1
0,1,43,2,82082,0,0,-1.0380469125056722,1.2289961592202925,1.5749134173305928,0
0,0,31,0,132991,1,1,0.532037114934934,-2.1462229799272485,-0.2895101829601287,1
0,1,40,1,78436,0,0,-1.4333031173654402,0.07012064964595657,0.9750687888098045,0
0,0,24,0,99737,1,2,0.4515585855990462,-2.5272964426696705,-0.8730841102808456,1
1,1,28,1,164915,1,0,-0.4377070884675437,0.9757450469776086,-1.232954614058514,2
1,1,26,1,223185,2,1,1.6517514829471212,1.050385382732212,-2.573867371859838,1
1,1,29,1,108400,1,2,-0.04359858768956578,0.6460049000980553,-1.6631861070895113,2
1,1,57,2,194882,2,1,2.386468643267263,2.8508189573969314,-0.37841670108165054,3
0,0,49,1,122186,0,0,-0.19707202135759444,-0.5721764502243206,2.137033261949319,0
0,0,37,1,79594,0,0,-1.1174401764104107,-1.0313254224725732,1.697936505662802,0
0,0,45,1,104355,0,0,-0.553887203226054,-0.7371175867373865,2.006467486006812,0
0,0,30,0,135894,1,2,1.1163385810230444,-2.249088086939019,-0.718153923709842,1
0,1,30,1,103699,1,1,-0.020922715217732705,-0.17643257732308,-0.6385199188729218,2
0,1,47,2,132145,1,1,1.105418940410059,1.4366599377640308,0.581833171038803,3
0,0,29,0,117272,1,2,0.8321312373370383,-2.336677067828891,-0.6892067653149219,1
0,0,35,1,137932,1,0,0.40078699961427516,-0.8707440560530599,0.7207245581413182,1
0,1,22,1,63972,0,0,-2.133420073303086,-0.45685862115944204,0.10151957657455843,0
1,1,26,1,113299,1,2,-0.05965033740399547,0.5820965192103172,-1.8405613340706917,2
0,0,23,0,108540,0,0,-1.370150893725509,-2.376657031831084,0.38410662932620754,0
1,1,54,2,174424,2,2,2.5934869157033154,2.6182091711400637,-0.8095318039055038,3
0,1,29,1,154991,1,2,1.2295648669558699,-0.1209406211230786,-1.2775673788871413,1
0,0,40,1,99723,0,0,-0.7568203200314975,-0.8855108112832331,1.7664856712301888,0
0,0,22,0,114584,1,2,0.6002965769971957,-2.532002235572926,-1.0416904473629058,1
0,0,43,1,135275,0,0,-0.18386732040956338,-0.6892231383254093,1.7679729722784392,0
1,1,29,1,41680,0,0,-2.8772236417366095,0.5761358788592637,-0.025583825549681225,2
0,0,36,1,158769,1,1,1.2876564957429621,-0.8616247967431304,0.3181497116414143,1
1,1,33,1,120596,1,0,-0.9086973130930228,0.963942016149725,-0.7801254070705027,2
1,1,57,2,139641,0,0,-0.48768927374976273,2.7098382198535194,1.464775662378496,3
1,1,64,3,134377,1,0,0.6669659409140949,3.9691019115293877,1.6919613076575037,3
0,0,42,1,125804,1,2,1.5729804150206905,-0.8953424815561978,0.4096377919787704,1
0,0,47,1,91858,0,0,-0.6702720281441997,-0.7247212216266524,2.1648556177060043,0
0,1,25,1,117641,1,2,0.6040256610349868,-0.34975932313306657,-1.3232611757367985,1
0,0,49,1,188594,1,1,2.060090061443129,-0.4176099802094882,0.864784096240601,1
0,0,33,1,162827,2,2,2.6029293426106266,-0.991044703522718,-0.8390644283708344,1
1,1,28,1,178991,2,2,1.6711519672078732,0.8733321604332157,-2.641651702332092,1
0,0,26,0,159739,1,1,0.7611220254241802,-2.191922521123875,-0.6659376508918119,1
0,0,30,0,73401,0,0,-1.6590920752746474,-2.305123895956104,0.9010686326583361,0
1,1,25,1,100794,1,2,-0.2596430771077957,0.5145259341473151,-1.8382119468787512,2
0,1,33,1,167763,1,1,0.9445636812884012,0.11316300830692207,-0.7610077122401292,1
1,1,64,3,145174,1,0,0.8156115317586063,4.004436000092853,1.6450140891388554,3
0,0,29,0,176292,2,1,1.8432453274022504,-2.0348514578838417,-1.2013386605487688,1
0,0,48,1,94024,0,0,-0.612619453647531,-0.6909858816926362,2.207461986026179,0
0,0,37,1,93740,0,0,-0.9226878815056726,-0.9850314503674724,1.636427257430441,0
0,0,34,1,85685,0,0,-1.1170812987017915,-1.091332883329965,1.5153782570576306,0
0,1,23,1,69997,0,0,-2.0226394692547855,-0.41049437988557125,0.12734634720431295,0
0,0,30,0,151938,2,2,2.107956548468021,-2.1736235384156775,-1.4074152434498735,1
0,0,50,1,122830,1,1,1.1825296150944096,-0.6061812658303636,1.2027618227132049,1
1,1,31,1,78489,0,0,-2.314797731989619,0.749890266634645,-0.08158668730056515,2
0,1,40,1,161999,2,1,1.8307724086076143,0.30378750891711287,-0.9912725162901641,1
0,0,38,1,98032,1,2,1.079304455289372,-1.0928163747988555,0.32229719889204606,1
0,0,23,0,96060,1,0,-0.7712315308233536,-2.3945396669869377,-0.1811274179283255,0
0,0,27,0,147968,1,1,0.6268996717370984,-2.203797183256082,-0.5627308023924765,1
1,1,63,2,134853,1,1,0.9562913231439576,2.7912913442418077,0.8142460459926997,3
0,0,66,2,157576,2,2,3.710675599373327,0.9381223219564133,1.360201189785027,3
0,1,43,2,203738,2,1,2.7504665584558023,1.5873255576827114,-0.5570628229394111,3
0,1,44,2,280570,2,2,4.408236291626113,1.7796931534852973,-1.2031135887642859,3
0,1,65,3,69487,0,2,0.8067688881543575,2.6695761836460115,2.5058494327442187,3
1,1,73,3,214126,2,1,3.358290967226766,4.4071502321024445,0.8299237622434564,3
0,0,60,2,136671,1,1,1.9129716380665265,0.7725866989610025,2.122448402299344,3
0,1,62,2,174337,1,1,2.103777949855406,1.9744406459474446,1.1787427262139374,3
1,1,58,2,126710,1,1,0.7050211988869,2.631408077559597,0.5895306648753313,3
1,1,43,2,167139,2,2,2.187033586344533,2.3012522424547788,-1.350124976805302,3
0,0,64,2,122094,1,2,2.395783575340572,0.7457514408985858,2.0299332667202843,3
0,1,37,3,170113,2,2,2.9542757860251543,2.2986877885807875,-0.627374532718243,3
1,1,46,2,192698,2,1,2.050242336127416,2.5505554792777514,-0.9411899019210268,3
0,1,57,2,144197,1,2,2.1218359921627936,1.656851855860839,0.6856776096426475,3
0,1,51,2,133623,1,1,1.2370973854923473,1.5480845094648024,0.7835046119285597,3
1,1,32,3,171052,2,2,2.1963093719912803,3.087944607590747,-1.4797844498168744,3
0,0,64,2,130492,1,2,2.511401401765709,0.7732346006425866,1.9934173140371678,3
0,0,68,2,135705,1,1,2.122333158471709,0.9826007682358523,2.542844816636988,3
1,1,55,2,171804,2,2,2.5852491690198574,2.636281924442169,-0.7461150819843059,3
0,0,73,2,192167,2,1,3.8095610153406043,1.3235712293973023,1.9379616104687676,3
1,1,34,3,134377,1,2,0.9763233216926893,2.9982572265885103,-0.5967669632354179,3
0,1,44,2,146716,1,1,1.222524563544394,1.4044039885319222,0.3624024196052408,3
0,0,58,2,267872,1,1,3.6635906220665344,1.1486591352615425,1.447914801762731,3
1,1,65,2,142193,0,1,0.34227319736339634,2.845646744393679,1.5058787198392936,3
1,1,56,2,183765,1,1,1.4348495948756887,2.764831506670486,0.23739666277195903,3
1,1,42,2,218664,2,2,2.8685613784341992,2.443225205666172,-1.6261890750027337,3
1,1,65,3,145174,1,2,1.987779268118464,3.859645933343355,0.9690456270811462,3
0,0,72,2,224961,2,2,4.805380991749479,1.3185269282807368,1.3793466454214796,3
1,1,45,2,262634,2,2,3.557407550578972,2.6670614900463585,-1.6613046900876665,3
0,0,68,2,287106,2,2,5.5496197853724185,1.4153139631997043,0.9010314253512136,3
0,0,60,2,166298,2,1,3.091590907765925,0.8925027548435682,1.3741258554463367,3
1,1,30,3,133328,0,2,0.07981572253780903,2.8652773812468606,-0.18080453003279465,3
0,0,63,2,129798,1,1,1.9018467279377527,0.8300349991944588,2.308406921802133,3
0,0,57,2,281084,2,1,4.58838698996136,1.1882088029614295,0.718942996589755,3
1,1,46,2,160678,1,2,1.4108454779601203,2.3370896351207495,-0.5464586642775757,3
1,1,70,3,167532,1,1,1.8625840591951655,4.151767475379494,1.4959482220734905,3
0,0,65,2,178591,1,2,3.2014275915500443,0.9572895376855804,1.836299074761059,3
0,0,63,2,273063,2,2,5.217122562293223,1.236122451400846,0.7019702620035985,3
0,1,54,2,149410,1,2,2.1101071761822876,1.5939710663233766,0.5069370564954153,3
0,1,49,2,124658,1,2,1.630175885088471,1.379733453345844,0.3544404724861541,3
1,1,64,2,153645,1,2,1.8150066807825989,2.7937181694392716,0.42056321226214216,3
1,1,61,2,308529,2,2,4.634579482129399,3.2436074996458713,-1.0284719077300035,3
1,1,57,2,155062,1,2,1.6396868069961246,2.611826958678938,0.050230282087914885,3
1,1,42,2,199654,1,2,1.836109584699992,2.358054173241818,-0.9240310756177721,3
0,0,62,2,124723,1,2,2.3763126356524715,0.7010612176842794,1.9144529012841298,3
1,1,41,2,127752,1,2,0.8183802367354305,2.096101921196865,-0.6634132862444707,3
1,1,51,2,157595,2,1,1.7061315933230923,2.568912581838855,-0.5284334527238711,3
1,1,38,2,135534,1,2,0.8420196270047673,2.0416283997449396,-0.8533242945528033,3
1,1,56,2,166264,2,2,2.5368108920718835,2.6447987327034927,-0.6700016963533316,3
1,1,43,2,147259,1,1,0.5704366652381153,2.2989525569801788,-0.2801875813323598,3
1,1,48,2,161116,1,1,0.9003731696086802,2.477535368170275,-0.08031765789912186,3
0,0,61,2,139380,1,1,1.9780998591158085,0.8080990519625338,2.1626937129502,3
0,1,48,2,213768,2,2,3.599883159153226,1.667665695259851,-0.7045489293459283,3
0,0,68,2,125903,1,2,2.5595536081100465,0.8648044057123923,2.2214691175047365,3
1,1,62,2,163940,1,1,1.32890832822157,2.8598340694994158,0.6357462424253901,3
1,1,56,2,173378,2,2,2.6347514990245418,2.6680798946966844,-0.7009345955421493,3
1,1,53,2,126847,1,1,0.5677443590785367,2.4986218057190537,0.32881241543024164,3
0,1,33,3,166712,1,2,2.0253874857805,2.1580108258638235,-0.2011851977877451,3
1,1,60,2,189166,1,1,1.6205371770222556,2.889094425081869,0.42201022293108137,3
1,1,47,2,161714,1,1,0.8807734258144501,2.4528454501858206,-0.13494237501855025,3
0,1,25,3,214364,2,2,3.229501689109774,2.123739821529995,-1.4440796337130095,3
0,0,64,2,184680,1,1,2.685256546757776,1.0362878729537608,2.1217950284358142,3
0,0,73,2,214732,2,1,4.120220250073067,1.3974170855086836,1.83984509793072,3
0,1,66,2,152527,1,1,1.9148433987732982,2.009653283364066,1.481674408361662,3
1,1,76,3,170366,2,1,2.839331481801013,4.343882729349837,1.1762733208772436,3
1,1,60,2,194532,2,1,2.465147862904049,2.9296143225279967,-0.2208213108182001,3
1,1,57,2,125883,1,2,1.2379706177535577,2.516336232533403,0.1771056075631061,3
0,1,30,3,131242,1,2,1.453563405159145,1.9619915047872816,-0.2030290489812703,3
0,1,43,2,159880,2,1,2.146660100804735,1.4437965722037414,-0.36636067328757455,3
0,0,57,2,165519,1,2,2.798800645167715,0.701334935368782,1.4769423060254143,3
0,1,51,2,149653,1,1,1.4577872828006289,1.600544029671558,0.7138034066998913,3
1,1,61,2,134102,1,1,0.8902868929441923,2.735539787384405,0.7134625036178616,3
0,0,64,2,159378,2,2,3.679819098545243,0.8907256718418582,1.2483167630091414,3
0,1,41,2,205476,2,1,2.718728950115071,1.5397194621973995,-0.6686689666750822,3
0,1,43,2,280566,2,2,4.3803486302910475,1.7530331399821613,-1.255120706036699,3
0,1,67,3,71823,0,2,0.8945944965970191,2.7305147860135643,2.5997411217012503,3
1,1,71,3,211572,2,1,3.267464086319151,4.345498206440751,0.7369799748921545,3
0,0,59,2,136123,1,1,1.8775945628739625,0.744146399806433,2.0728066908687524,3
0,1,60,2,176372,1,1,2.0761292310655515,1.9278065078858013,1.065845175244772,3
1,1,60,2,128271,1,1,0.7821771460436029,2.689810427390641,0.6867921875224575,3
1,1,45,2,169020,2,2,2.2685950710644702,2.360701819139607,-1.254254869359247,3
0,0,63,2,122267,1,2,2.3703327269701706,0.7196706747489491,1.977156522914779,3
0,1,38,3,169324,2,2,2.971245974586329,2.32275264303689,-0.5719193146506751,3
1,1,46,2,192561,2,1,2.0483562153581563,2.550107135280975,-0.9405942022880682,3
0,1,55,2,145781,1,2,2.0879782188697553,1.6087417824521433,0.5747410844724917,3
0,1,50,2,135376,1,1,1.2333988788404169,1.5271744259057254,0.7238577555677643,3
1,1,30,3,169002,2,2,2.1124212127457596,3.0279419642237637,-1.5749197161098634,3
0,0,63,2,128469,1,2,2.4557175518676106,0.7399672402088554,1.9501891570490146,3
0,0,67,2,135567,1,1,2.0926006782820394,0.955502228487694,2.4914203544800237,3
1,1,54,2,170644,2,2,2.5414465032376072,2.6058388039297373,-0.7930957118428484,3
0,0,71,2,192360,2,1,3.7565529209523816,1.270908991758563,1.8330733932507692,3
1,1,32,3,133235,1,2,0.9049358752828467,2.94122608941914,-0.6958503701614469,3
1,1,45,2,260847,2,2,3.5328053767492844,2.661213382584757,-1.6535345058241837,3
0,0,65,2,285647,2,2,5.446035511198472,1.33059849376084,0.7513018791463196,3
0,0,62,2,164816,2,1,3.126852946157244,0.9409466318119075,1.4846188670211504,3
1,1,28,3,130148,0,2,-0.019629491227883676,2.8015767180524516,-0.27102636139700037,3
0,0,65,2,129838,1,1,1.9580626043642064,0.8834597488861097,2.412282014826852,3
0,0,57,2,281647,2,1,4.596137982611676,1.1900512677073063,0.7164949754703701,3
1,1,48,2,157305,1,2,1.4200735428137001,2.3793450559000076,-0.4277432584989305,3
1,1,71,3,163654,1,1,1.837027042966241,4.1657233181126605,1.5648349450039,3
0,0,38,1,82398,1,1,0.2918988385934267,-1.0582614568155726,0.7542730138194567,0
0,1,40,1,107710,1,1,0.3126238658316817,0.10316298844696094,-0.13571533915958855,1
0,0,49,1,122346,1,1,1.1480336474144928,-0.6344121196141762,1.1528418282423991,1
0,1,32,1,155540,2,1,1.519188649430505,0.06947450405055001,-1.379383749790449,1
0,0,45,1,127572,1,1,1.1086512142819689,-0.7238972887281675,0.9220202388901977,1
0,0,40,1,154031,2,1,2.1044927015277226,-0.7475833945353852,-0.07264984728433417,1
0,0,66,2,164931,2,2,3.8119341268032967,0.9621921766738611,1.3282203810229025,3
0,0,38,1,123003,1,2,1.4230878255754045,-1.0110966817805838,0.21371898331094327,1
0,1,20,1,89605,1,1,-0.4932850314236913,-0.48902560673907963,-1.097481875234997,2
0,0,48,1,117721,1,1,1.0565272702053436,-0.6761947434027409,1.1209276161079573,1
0,1,46,2,168904,2,1,2.3543940364345235,1.5532691389828495,-0.24952505207050812,3
0,0,32,1,137576,2,2,2.2274585348412392,-1.100327643205515,-0.7812932344512203,1
0,0,54,1,111274,1,1,1.1347650083041998,-0.5374115529177925,1.4611073440115991,1
0,1,24,1,94249,2,2,1.0248836009153188,-0.4299993171704276,-1.8930724745972245,1
0,1,27,1,180940,2,1,1.7297152329346253,0.019363519732356956,-1.749949881187619,1
0,0,57,1,125032,1,2,1.9798409373822565,-0.49816506882899414,1.1933622305877483,1
0,0,38,1,138011,2,1,1.8282752930372426,-0.853304035237888,-0.10704114370555164,1
0,0,40,1,144850,1,1,1.2073597475092421,-0.8005881996289724,0.5867699645652199,1
0,1,20,1,107270,1,2,0.32208198149390843,-0.5169339067847505,-1.5382888285167073,1
0,0,36,1,113405,2,2,2.006019376925392,-1.0728415764194705,-0.46809551702309116,1
0,0,47,1,137338,1,2,1.8709354701431495,-0.7243618828077917,0.6196085201372855,1
0,0,64,2,125119,0,2,1.66669434474972,0.7326917951090325,2.6362792849939725,3
0,0,42,1,159745,2,2,2.8109918379944454,-0.7613084986510529,-0.3574427710536801,1
0,0,44,1,181262,2,2,3.162888121438364,-0.6375984641508873,-0.3469533788833666,1
0,1,30,1,90500,2,2,1.1402655275941966,-0.28238669527451077,-1.5646241161076158,1
0,0,37,1,102733,1,1,0.5440243913165738,-1.0183603860089643,0.6138284160014489,1
0,0,42,1,135493,1,2,1.706371832052502,-0.863634415973961,0.3675083485938316,1
0,1,62,2,169044,1,1,2.030907605098529,1.9571188592690691,1.2017576032741581,3
0,0,49,1,178549,1,2,2.4939650559943853,-0.5362015806250405,0.5444650030266639,1
0,0,52,1,159716,1,2,2.31818317943972,-0.5178933840517712,0.7824276656694952,1
0,1,36,1,170118,2,1,1.831218788507708,0.22376992507811505,-1.2346733686945512,1
0,0,49,1,143886,0,1,0.6738460667714161,-0.5868798741605555,1.6786814326165993,0
0,0,42,1,130164,2,2,2.403741192188065,-0.8581148035316541,-0.22881948023214302,1
0,0,38,1,114476,1,1,0.7335264446979217,-0.9532835098915357,0.6147923362570595,1
0,0,50,1,126143,1,1,1.2281406961787724,-0.5953391953097784,1.188356327209613,1
0,1,34,1,129654,2,2,1.7906409515278146,-0.04766425187631393,-1.5267744224539983,1
0,0,43,1,123202,1,2,1.564990479825164,-0.8772108217435672,0.47297624679490796,1
0,0,40,1,160524,1,1,1.423148484278425,-0.7492937192970518,0.5186167087477433,1
0,0,56,2,126906,1,1,1.667203537401348,0.6340422243311364,1.9568102669448324,3
0,0,41,1,143994,2,2,2.566310426633584,-0.8395018911121293,-0.34097921591587205,1
0,1,30,1,123517,2,2,1.5948206329858081,-0.17433579205140085,-1.7081877276506565,1
0,1,28,1,129055,1,2,0.8446634553401835,-0.2324652807897574,-1.2168176868027338,1
0,0,64,2,136312,0,2,1.8207917883287343,0.7693218269040553,2.5876101901639985,3
0,0,67,2,112486,1,2,2.347005086351028,0.7942492241161049,2.2277840380197307,3
0,0,37,1,152401,2,1,1.9985542182184224,-0.8328584758242406,-0.2216358559911555,1
0,0,31,1,157453,2,1,1.9011110898048404,-0.9762069208749047,-0.5557498832526269,1
0,0,32,1,142870,2,2,2.300342646903001,-1.0830025839432214,-0.8043124596839446,1
0,1,52,2,137231,1,2,1.886769985755508,1.5008204204502031,0.45584442948883824,3
0,1,31,1,104406,1,1,0.016643361451563306,-0.1474719373255366,-0.5895695668703625,2
0,0,36,1,145385,2,1,1.8741302150289798,-0.8824658477609245,-0.24315358767009218,1
0,1,32,1,146519,2,1,1.3949937920619455,0.03995252452558785,-1.3401588856377469,1
0,0,51,1,126227,1,2,1.829297314026813,-0.6541358700516767,0.8760191046716902,1
0,0,47,1,112227,2,1,1.7237924329193388,-0.6978620304743804,0.47329272578260895,1
0,1,34,1,110145,1,2,0.7513192726559386,-0.13446830367578824,-0.822446684989866,1
0,1,46,2,149419,1,1,1.3154027728798903,1.466543629197409,0.4546983292535436,3
0,1,42,1,176646,1,1,1.3173519796225373,0.3820556797583646,-0.3314119389255336,1
0,0,39,1,91019,2,1,1.2091546939917712,-0.9804423755486439,0.1493126885342036,1
0,0,50,1,169579,1,2,2.3983049232904907,-0.5389097352027169,0.6354926203441215,1
0,0,42,1,142305,1,2,1.8001547129298578,-0.8413415743240283,0.337888597501025,1
0,1,36,1,130602,1,1,0.516454640799476,0.07149128682969748,-0.4433517439559357,1
0,1,18,1,98992,1,1,-0.4197165246982315,-0.5115997078350294,-1.2423471904487773,2
0,0,35,1,181926,2,2,2.9215362828423537,-0.8752477769364598,-0.8180611550874254,1
0,0,38,1,152864,1,2,1.834193316749615,-0.9133740534029211,0.08387820418846878,1
0,0,39,1,135837,2,2,2.398345336454709,-0.9194902044668016,-0.4095601927309148,1
0,1,24,1,121757,0,2,-0.13787603204173668,-0.3858955030354631,-0.7736835236266889,2
0,0,41,1,182274,1,1,1.7504199576450492,-0.6514680959114385,0.4760684667623506,1
0,0,36,1,149040,2,2,2.496617286506216,-0.956223048498838,-0.623042644179897,1
0,0,37,1,154196,2,2,2.595434102609358,-0.912702682649775,-0.593437311644733,1
0,1,45,2,135332,1,1,1.093630156847849,1.3937958163760107,0.4639265253457806,3
0,0,41,1,134200,2,2,2.4314734425888362,-0.8715535780057639,-0.29839321441808175,1
0,0,36,1,177171,2,2,2.88390534022919,-0.8641619902994465,-0.7453610848715795,1
0,0,38,1,115964,0,2,0.5554444386208256,-1.0570916121216525,0.8638250096583259,1
0,0,38,1,136871,0,1,0.2711099097316124,-0.9029532051879602,1.1369142531408971,0
0,1,53,2,159559,2,2,2.9927342892140283,1.623496809482197,-0.20871629629980562,3
0,0,35,1,113878,1,2,1.21396339215222,-1.1208997795354174,0.09732252751671519,1
0,0,48,1,171203,2,2,3.135733170061161,-0.5639296931129567,-0.09511707182248416,1
0,0,36,1,102180,1,2,1.0807460517217509,-1.1325355430416046,0.20021195942330625,1
0,1,22,1,116844,2,1,0.7081230984411188,-0.32363063491795124,-1.731371966225157,1
0,0,35,1,139844,2,2,2.342180558667238,-1.0129646533769272,-0.635081359801535,1
0,0,42,1,156431,0,1,0.6517287617464238,-0.7323537710805412,1.2599620388251151,1
0,0,39,1,116137,0,1,0.013491202359307368,-0.9441600369778808,1.2790937717877406,0
0,0,31,1,143081,1,1,0.9325120561277643,-1.0461997090872237,0.12624129206180668,1
0,0,33,1,155870,2,2,2.5071502025249304,-1.0138120698407715,-0.8088141922650424,1
0,1,31,1,106924,0,1,-0.7194258927160382,-0.16219078316155444,0.018980974862523148,2
0,0,42,1,102133,1,1,0.674926968963132,-0.8870893205224902,0.8765598693155887,1
0,0,61,2,145227,0,1,1.2878619629107317,0.8042746379897904,2.7567691884194403,3
0,0,38,1,159500,2,2,2.6962884798354954,-0.868697974380837,-0.5644755086400646,1
0,0,33,1,98498,0,1,-0.3963458412022607,-1.1617666837136038,1.0436441267997387,0
0,0,48,1,159714,1,2,2.206825276367851,-0.6244876218894628,0.5743383221647972,1
0,0,31,1,121852,0,1,-0.13048938714649724,-1.1386326052257882,0.8380478862316973,0
0,0,52,1,141271,2,2,2.834980568702206,-0.5552969822789471,0.2431304673974329,1
0,1,27,1,123213,1,2,0.7364022680858578,-0.2782306392066203,-1.243440173000601,1
0,0,40,1,143723,2,1,1.9625793227720287,-0.7813171895629111,-0.027828885119823024,1
0,0,34,1,112538,0,1,-0.1752202884998195,-1.089172682336355,1.0346202948151593,0
0,1,26,1,97932,2,2,1.131253769038221,-0.36465254426522653,-1.8050377740022028,1
0,0,30,1,154003,0,1,0.284310640099086,-1.060062682843196,0.6462252821141297,0
0,0,53,1,177179,1,1,2.0142666446417192,-0.3483788329644684,1.1225165252160232,1
0,0,45,1,128052,1,2,1.6874270927489872,-0.8080449434059717,0.5559366300785228,1
0,0,32,1,114617,2,1,1.3392074098618778,-1.0897444024221374,-0.3174670559367858,1
0,0,35,1,182822,2,2,2.9338717880194105,-0.8723155417458638,-0.8219571176504251,1
0,1,26,1,177215,1,2,1.4520316743759365,-0.1281514856301528,-1.530274694488826,1
0,0,30,1,110929,1,1,0.46203307734624666,-1.178066750388662,0.21401922442702526,1
0,0,37,1,111821,1,1,0.6691416581124354,-0.9886191433614909,0.5743122242910222,1
0,0,32,1,97306,2,1,1.100881594995773,-1.1463961026279483,-0.24219584173132866,1
0,1,40,1,157231,1,1,0.994394571047116,0.2652246166539945,-0.35104118969788467,1
0,0,44,1,126906,0,2,0.8730818413668252,-0.8614014598852833,1.1283943659012492,1
0,0,43,1,133243,1,2,1.7032279881765335,-0.8443508066221678,0.4293162466887908,1
0,0,51,1,112250,1,1,1.0647041215254915,-0.6141582805161421,1.300789997761053,1
0,0,37,1,104349,0,1,-0.20446297185739518,-1.0360311025390865,1.2263010093323545,0
0,0,33,1,151421,1,2,1.675164135222781,-1.051331007834024,-0.16996993270133107,1
0,1,32,1,178081,2,1,1.8295174688457245,0.14324181814789744,-1.4773959061884163,1
0,0,35,1,110181,0,2,0.39233033812367213,-1.1559577344222767,0.7328969613579087,1
0,1,30,1,113012,1,1,0.1072921951772783,-0.1459550032940397,-0.6790144493966016,2
0,1,35,1,154585,2,2,2.161706221733967,0.060571460952698636,-1.583154201172541,1
0,0,40,1,144704,2,1,1.9760850488643198,-0.7781067847392786,-0.03209444234560739,1
0,0,37,1,141632,2,2,2.4224616840328608,-0.9538194269964798,-0.5388068723126689,1
0,0,37,1,105055,1,2,1.1481596453819611,-1.0964799411096728,0.23973547343860688,1
0,0,37,1,124597,1,2,1.417200317446742,-1.0325271061826347,0.15476348637818035,1
0,0,53,1,160164,2,1,2.55075127988991,-0.38110263618879586,0.5770014402641732,1
0,0,34,1,151754,2,1,1.9061489956111837,-0.9149166071216271,-0.37489611826876795,1
0,0,51,1,155551,1,1,1.660842190355554,-0.4724521242795403,1.1125097801935813,1
0,1,26,1,94986,1,2,0.3199599609783892,-0.3972527886296108,-1.1727288177110233,1
0,0,34,1,175800,0,1,0.6957269531418839,-0.8821424785110413,0.7595462059083582,1
0,0,51,1,126246,2,1,2.028126648565767,-0.5453959838570198,0.6204337353078784,1
0,0,33,1,116261,1,2,1.191105695462383,-1.1663950583935705,-0.01708818748361554,1
0,1,32,1,117796,0,2,0.030252410232547357,-0.18568282259525068,-0.34026433264151795,2
0,0,39,1,115363,1,1,0.7735706362465371,-0.9237338047887386,0.662960017209016,1
0,0,53,1,169076,1,1,1.9027101731576888,-0.3748965804526369,1.157749767010652,1
0,0,34,1,97474,2,2,1.7310272585696869,-1.1782709571532644,-0.5028738007971065,1
0,0,37,1,140341,1,2,1.6339527655578827,-0.9810035449764486,0.08630585848546954,1
0,1,28,1,114503,1,1,0.07215406252992514,-0.1943694270071164,-0.7895465945239459,2
0,1,25,1,102937,1,2,0.40159121000435843,-0.39787939706445374,-1.2593256472475696,1
0,0,36,1,151781,2,2,2.5343534691962972,-0.9472528959793921,-0.6349609850115738,1
0,1,36,1,123133,1,2,0.9857942127347707,-0.03867013741289152,-0.7748717295384974,1
0,0,35,1,118879,1,2,1.2828136838826452,-1.1045335873611202,0.0755773168274719,1
0,1,21,1,158683,1,1,0.4855654475453251,-0.236315131678773,-1.3458204254588437,1
0,1,29,1,107514,1,2,0.5759345329255963,-0.27631308780156516,-1.0711291929456885,1
0,0,60,2,193879,1,1,2.7005716159337863,0.959804679746285,1.8736981497278118,3
0,0,45,1,135043,1,1,1.211506749078611,-0.6994478142762228,0.8895350421176846,1
0,1,56,2,108559,0,1,0.26046128856131934,1.576335869837736,1.7721089974609208,3
0,1,30,1,121038,1,2,0.7899561563073217,-0.20540773972604368,-1.0779093679185405,1
